id;version;lst_id;entry_id;lang_id;name;description;maintainable;is_default;line
1418;0;1350;38;de;Nieders. Abfallgesetz (NAbfG);NULL;1;N;0
1419;0;3535;1;de;von Drachenfels 94;NULL;1;N;0
1420;0;3555;1;de;Ganzflächige Biotopkartierung 94;NULL;1;N;0
1421;0;1350;40;de;Nieders. Abfallgesetz. 6. Teil "Altlasten";NULL;1;N;0
1422;0;1350;47;de;Gesetz ü. d. Umweltverträglichkeitsprüfung (UVPG);NULL;1;N;0
1423;0;1350;57;de;Wasserhaushaltsgesetz (WHG) § 7a;NULL;1;N;0
1424;0;1350;62;de;Abfallgesetz (AbfG);NULL;1;N;0
1425;0;1350;64;de;AdV-Plenumsbeschluß von1994;NULL;1;N;0
1426;0;1350;65;de;Agrarstatistikgesetz AgrStatG;NULL;1;N;0
1427;0;1350;67;de;Betriebssatzung der LGN v. 7.7.1997;NULL;1;N;0
1428;0;1350;68;de;Bundesimmissionsschutzverordnung;NULL;1;N;0
1437;0;1350;69;de;VAwS;NULL;NULL;N;0
1438;0;1350;70;de;Umweltstatistikgesetz;NULL;NULL;N;0
1439;0;1350;71;de;Saarländisches Naturschutzgesetz;NULL;NULL;N;0
1440;0;1350;72;de;Saarländisches Landesplanungsgesetz (SLPG);NULL;NULL;N;0
1441;0;1350;73;de;Saarl.Veremessungs-/Katastergesetz (SVermKatG);NULL;NULL;N;0
1442;0;1350;74;de;Saarl. Wassergesetz (SWG);NULL;NULL;N;0
1443;0;1350;75;de;BImSchG §44;NULL;NULL;N;0
1444;0;1350;76;de;Art. 16 der EG-Richtlinie über die Behandl. von k;NULL;NULL;N;0
1445;0;1350;77;de;Art. 16 der EG-Richtlinie über die Behandl. von k;NULL;NULL;N;0
1446;0;1350;78;de;Art. 16 der EG-Richtlinie über die Behandl. von k;NULL;NULL;N;0
1447;0;1350;79;de;Art. 16 der EG-Richtlinie über die Behandl. von k;NULL;NULL;N;0
1448;0;1350;80;de;Art. 16 der EG-Richtlinie über die Behandl. von k;NULL;NULL;N;0
1449;0;1350;81;de;Art. 16 der EG-Richtlinie über die Behandl. von k;NULL;NULL;N;0
1450;0;1350;82;de;Art. 16 der EG-Richtlinie über die Behandl. von k;NULL;NULL;N;0
1452;0;1350;83;de;Saarländisches Bodenschutzgesetz (SBodSchG);NULL;NULL;N;0
1453;0;1350;84;de;12. BImSchG;NULL;NULL;N;0
1454;0;1350;85;de;§29 KrW-/AbfG;NULL;NULL;N;0
1457;0;1350;86;de;Verordnung zur Ausweisung von Überschwemmungsfläc;NULL;NULL;N;0
1458;0;1350;87;de;Saarländisches Ausführungsgesetz zum Flurbereinig;NULL;NULL;N;0
1459;0;1350;88;de;Saarländisches Ausführungsgesetz zum  Flurbereini;NULL;NULL;N;0
1460;0;1350;89;de;Gesetz zur Vereinheitlichung und Bereinigung land;NULL;NULL;N;0
1461;0;1350;90;de;betr. Bestimmungen zum Ausführungsgesetz zum Sied;NULL;NULL;N;0
1462;0;1350;91;de;§§29,80 SWG;NULL;NULL;N;0
