id;version;lst_id;entry_id;lang_id;name;description;maintainable;is_default;line
1967;0;1100;1;de;Harz;NULL;1;N;0
1968;0;1100;2;de;Harzvorland;NULL;1;N;0
1969;0;1100;3;de;Hildesheimer Börde;NULL;1;N;0
1970;0;1100;4;de;Lüneburger Heide;NULL;1;N;0
1971;0;1100;5;de;Nordseeküste;NULL;1;N;0
1972;0;1100;6;de;Oldenburger Münsterland;NULL;1;N;0
1973;0;1100;7;de;Ostseeküste;NULL;1;N;0
1974;0;1100;8;de;Teutoburger Wald;NULL;1;N;0
1975;0;1100;9;de;Weserbergland;NULL;1;N;0
1976;0;1100;10;de;Wesermarsch;NULL;1;N;0
1977;0;1100;11;de;Solling;NULL;1;N;0
1978;0;1100;12;de;Elbe-Weser-Dreieck;NULL;1;N;0
1979;0;1100;13;de;Großraum Hannover;NULL;1;N;0
1980;0;1100;14;de;Großraum Braunschweig;NULL;1;N;0
1981;0;1100;15;de;Schutzgebietssystem Elbetal;NULL;1;N;0
2003;0;1350;1;de;Atomgesetz (AtG);NULL;1;N;0
2004;0;1350;2;de;Baugesetzbuch (BauGB);NULL;1;N;0
2005;0;1350;3;de;Bürgerl. Gesetzbuch (BGB);NULL;1;N;0
2006;0;1350;4;de;Bodenschutzgesetz (BodSchG);NULL;1;N;0
2007;0;1350;5;de;Bundesberggesetz (BBergG);NULL;1;N;0
2008;0;1350;7;de;Bundesnaturschutzgesetz (BNatSchG);NULL;1;N;0
2009;0;1350;8;de;Bundeswaldgesetz (BundeswaldG);NULL;1;N;0
2010;0;1350;9;de;Chemikaliengesetz (ChemG);NULL;1;N;0
2011;0;1350;10;de;Flurbereinigungsgesetz (FlurbG);NULL;1;N;0
2012;0;1350;11;de;Gentechnikgesetz (GenTG);NULL;1;N;0
2013;0;1350;13;de;Kreislaufwirtschafts- u. Abfallgesetz (KrW-/AbfG);NULL;1;N;0
2014;0;1350;14;de;Landesabfallgesetz (LAbfG);NULL;1;N;0
2015;0;1350;15;de;Landesabfallwirtschaftsgesetz (LAbfWG);NULL;1;N;0
2016;0;1350;16;de;Landschaftsgesetz (LG);NULL;1;N;0
2017;0;1350;17;de;Pflanzenschutzgesetz (PflSchG);NULL;1;N;0
2018;0;1350;18;de;Raumordnungsgesetz (ROG);NULL;1;N;0
2019;0;1350;19;de;Strahlenschutzvorsorgegesetz (StrVG);NULL;1;N;0
2020;0;1350;20;de;Tierschutzgesetz (TierSchG);NULL;1;N;0
2021;0;1350;21;de;Umwelthaftungsgesetz (UmweltHG);NULL;1;N;0
2022;0;1350;22;de;Umweltinformationsgesetz (UIG);NULL;1;N;0
2023;0;1350;23;de;Verwaltungsverfahrensgesetz (VwVfG);NULL;1;N;0
2024;0;1350;24;de;Bundeswasserstraßengesetz (WaStrG);NULL;1;N;0
2025;0;1350;25;de;Wasserhaushaltsgesetz (WHG);NULL;1;N;0
2026;0;1350;26;de;Umweltstatistikgesetz (Fass. 21.06.1994);NULL;1;N;0
2027;0;1350;27;de;Umweltstatistikgesetz (Fass. 14.03.1980);NULL;1;N;0
2028;0;1350;29;de;Trinkwasserverordnung (TrinkwV);NULL;1;N;0
2029;0;1350;30;de;TA Siedlungsabfall;NULL;1;N;0
2030;0;1350;31;de;TA Abfall;NULL;1;N;0
2031;0;1350;32;de;Strahlenschutzverordnung (StrlSchVO);NULL;1;N;0
2032;0;1350;33;de;Richtl. Em.- u. Im.-Überwachung. kerntech. Anl.;NULL;1;N;0
2033;0;1350;34;de;RdErl. d. ML v. 16.1.1986, GültL 10/66;NULL;1;N;0
2034;0;1350;35;de;Nieders. Wassergesetz (NWG);NULL;1;N;0
2035;0;1350;36;de;Nieders. Naturschutzgesetz (NNatG);NULL;1;N;0
2036;0;1350;38;de;Nieders. Abfallgesetz (NAbfG);NULL;1;N;0
2037;0;1350;39;de;Nieders. Deichgesetz (NDG);NULL;1;N;0
2038;0;1350;40;de;Nieders. Abfallgesetz. 6. Teil "Altlasten";NULL;1;N;0
2039;0;1350;41;de;Nieders. Abfallabgabengesetz;NULL;1;N;0
