id;version;lst_id;entry_id;lang_id;name;description;maintainable;is_default;line
1575;0;1100;1;de;Harz;NULL;1;N;0
1576;0;1100;2;de;Harzvorland;NULL;1;N;0
1577;0;1100;3;de;Hildesheimer Börde;NULL;1;N;0
1578;0;1100;4;de;Lüneburger Heide;NULL;1;N;0
1579;0;1100;5;de;Nordseeküste;NULL;1;N;0
1580;0;1100;6;de;Oldenburger Münsterland;NULL;1;N;0
1581;0;1100;7;de;Ostseeküste;NULL;1;N;0
1582;0;1100;8;de;Teutoburger Wald;NULL;1;N;0
1583;0;1100;9;de;Weserbergland;NULL;1;N;0
1584;0;1100;10;de;Wesermarsch;NULL;1;N;0
1585;0;1100;11;de;Solling;NULL;1;N;0
1586;0;1100;12;de;Elbe-Weser-Dreieck;NULL;1;N;0
1587;0;1100;13;de;Großraum Hannover;NULL;1;N;0
1588;0;1100;14;de;Großraum Braunschweig;NULL;1;N;0
1589;0;1100;15;de;Schutzgebietssystem Elbetal;NULL;1;N;0
1611;0;1350;1;de;Atomgesetz (AtG);NULL;1;N;0
1612;0;1350;2;de;Baugesetzbuch (BauGB);NULL;1;N;0
1613;0;1350;3;de;Bürgerl. Gesetzbuch (BGB);NULL;1;N;0
1614;0;1350;4;de;Bodenschutzgesetz (BodSchG);NULL;1;N;0
1615;0;1350;5;de;Bundesberggesetz (BBergG);NULL;1;N;0
1616;0;1350;7;de;Bundesnaturschutzgesetz (BNatSchG);NULL;1;N;0
1617;0;1350;8;de;Bundeswaldgesetz (BundeswaldG);NULL;1;N;0
1618;0;1350;9;de;Chemikaliengesetz (ChemG);NULL;1;N;0
1619;0;1350;10;de;Flurbereinigungsgesetz (FlurbG);NULL;1;N;0
1620;0;1350;11;de;Gentechnikgesetz (GenTG);NULL;1;N;0
1621;0;1350;13;de;Kreislaufwirtschafts- u. Abfallgesetz (KrW-/AbfG);NULL;1;N;0
1622;0;1350;14;de;Landesabfallgesetz (LAbfG);NULL;1;N;0
1623;0;1350;15;de;Landesabfallwirtschaftsgesetz (LAbfWG);NULL;1;N;0
1624;0;1350;16;de;Landschaftsgesetz (LG);NULL;1;N;0
1625;0;1350;17;de;Pflanzenschutzgesetz (PflSchG);NULL;1;N;0
1626;0;1350;18;de;Raumordnungsgesetz (ROG);NULL;1;N;0
1627;0;1350;19;de;Strahlenschutzvorsorgegesetz (StrVG);NULL;1;N;0
1628;0;1350;20;de;Tierschutzgesetz (TierSchG);NULL;1;N;0
1629;0;1350;21;de;Umwelthaftungsgesetz (UmweltHG);NULL;1;N;0
1630;0;1350;22;de;Umweltinformationsgesetz (UIG);NULL;1;N;0
1631;0;1350;23;de;Verwaltungsverfahrensgesetz (VwVfG);NULL;1;N;0
1632;0;1350;24;de;Bundeswasserstraßengesetz (WaStrG);NULL;1;N;0
1633;0;1350;25;de;Wasserhaushaltsgesetz (WHG);NULL;1;N;0
1634;0;1350;26;de;Umweltstatistikgesetz (Fass. 21.06.1994);NULL;1;N;0
1635;0;1350;27;de;Umweltstatistikgesetz (Fass. 14.03.1980);NULL;1;N;0
1636;0;1350;29;de;Trinkwasserverordnung (TrinkwV);NULL;1;N;0
1637;0;1350;30;de;TA Siedlungsabfall;NULL;1;N;0
1638;0;1350;31;de;TA Abfall;NULL;1;N;0
1639;0;1350;32;de;Strahlenschutzverordnung (StrlSchVO);NULL;1;N;0
1640;0;1350;33;de;Richtl. Em.- u. Im.-Überwachung. kerntech. Anl.;NULL;1;N;0
1641;0;1350;34;de;RdErl. d. ML v. 16.1.1986, GültL 10/66;NULL;1;N;0
1642;0;1350;35;de;Nieders. Wassergesetz (NWG);NULL;1;N;0
1643;0;1350;36;de;Nieders. Naturschutzgesetz (NNatG);NULL;1;N;0
1644;0;1350;38;de;Nieders. Abfallgesetz (NAbfG);NULL;1;N;0
